ER66001,ER66002,ER67883,ER70882,ER71485,ER71570,ER71571
2,6266,0,1,4000,18.353,8471.463
2,7132,0,1,-7000,13.765,11903.333
2,4917,0,1,0,15.145,12085.585
2,2661,0,1,876000,35.371,16088.485
2,3493,0,1,13200,20.765,14062.778
2,2874,0,1,108000,26.506,16015.106
2,2995,0,1,-46500,8.439,8390.855
2,2757,0,1,71455,44.562,29458.998
2,3156,0,1,-30000,19.047,14509.635
2,2089,0,1,203000,29.531,16215.144
2,1440,0,1,879000,35.554,17967.866
2,1941,0,1,11250,19.833,9729.294
2,1576,0,1,27500,17.159,18051.582
2,1407,0,1,176000,33.085,20769.669
2,1931,0,1,455000,18.5,9427.836
2,1547,0,1,17000,15.839,8092.577
2,3783,0,1,31580,69.807,28886.213
2,7213,0,1,389000,34.024,29377.046
2,8752,0,1,3000,16.575,14901.351
2,2554,0,1,46000,64.256,38222.247
2,3647,0,1,129500,66.638,32274.932
2,4782,0,1,60000,86.691,37756.087
2,5477,0,1,-36800,41.273,25784.898
2,113,0,1,274000,57.776,25271.988
2,5642,0,1,130000,34.084,27456.291
2,3971,0,1,108000,32.584,19772.954
2,7292,0,1,26200,60.579,24754.906
2,4028,0,1,214000,16.548,9276.391
2,8411,0,7,1835000,15.389,8061.962
2,7780,0,1,12000,14.997,8912.857
2,8362,0,1,212000,30.205,14451.833
2,4605,0,1,121750,33.318,16706.693
2,7263,0,1,32080,14.96,8743.539
2,4120,0,1,530000,70.678,44938.425
2,8037,0,1,155000,19.825,10482.197
2,5148,0,1,127000,18.299,11564.907
2,3926,0,1,262000,20.236,11983.747
2,9298,0,1,13000,8.467,4629.222
2,6822,0,1,162000,74.42,57939.428
2,8488,0,1,25800,69.203,37803.195
2,3864,0,1,33650,66.984,57034.703
2,7499,0,1,2200,35.995,19742.026
2,4927,0,1,-37800,16.174,5195.081
2,4016,0,1,250500,31.089,25277.055
2,5696,0,1,80000,15.637,9447.996
2,3976,0,1,146000,33.447,25251.575
2,8136,0,1,2100,17.09,12837.725
2,520,0,1,192707,16.747,11894.286
2,523,0,1,370000,35.132,30502.836
2,6225,0,1,98000,21.63,8177.451
2,3944,0,1,257000,38.357,15154.241
2,4367,0,1,110000,18.969,13361.905
2,339,0,1,98000,70.497,43969.853
2,2066,0,1,-50500,21.379,17813.128
2,1647,0,1,23000,10.657,6329.564
2,2338,0,1,40800,38.638,12243.455
2,1540,0,1,-202000,9.934,7266.623
2,5695,0,1,54000,71.211,25364.261
2,2238,0,2,179000,116.8,49425.796
2,1039,0,2,75800,55.868,26465.844
2,1134,10000,2,-10000,54.207,32093.212
2,5837,0,2,160,44.959,21525.809
2,4044,0,2,2000,13.887,9163.148
2,5663,0,2,26000,45.608,22075.524
2,7687,4000,2,-5500,7.686,5463.984
2,7661,0,2,2,22.855,13429.7
2,5651,0,2,60900,5.526,3220.114
2,9058,0,9,0,4.838,1969.728
2,6054,0,2,0,22.069,10714.131
2,6739,0,2,-7300,7.811,3112.314
2,7795,0,2,-3500,11.58,6542.625
2,4772,0,2,120500,64.507,35189.889
2,5303,0,2,-16900,39.741,24569.843
2,4640,0,1,1211000,63.898,28478.055
2,8785,0,1,116000,35.325,18475.516
2,4901,0,1,198500,32.987,21916.773
2,4287,0,1,144500,32.54,22853.582
2,4069,0,1,671000,33.645,16660.455
2,7307,0,1,290000,30.571,26136.604
2,9176,0,1,60000,20.774,17814.635
2,9437,0,1,60700,16.909,6641.134
2,438,0,1,105600,41.845,27569.061
2,267,0,1,145867,26.233,16579.35
2,4987,0,1,770000,31.69,17998.751
2,8430,0,1,194055,35.295,17971.561
2,6294,0,1,3000,17.812,15854.333
2,7107,0,1,2590000,32.382,18558.709
2,9313,0,1,75000,16.955,8317.669
2,9485,0,1,72334,15.792,11772.164
2,8613,0,1,-48500,11.119,7027.315
2,6228,0,1,289000,27.429,17981.35
2,8014,0,1,-1175450,16.582,12221.041
2,2473,0,1,4300,33.058,19635.222
2,2067,0,1,18150,29.665,16480.489
2,7150,0,1,6423,28.467,19895.794
2,5183,0,1,689000,35.142,18107.283
2,3772,0,1,51000,29.132,9905.475
2,9070,0,1,371700,15.224,8534.061
2,4278,9100,1,2900,15.02,6677.907
2,4101,0,1,245000,43.255,15406.873
2,6862,0,1,32007,21.038,12035.317
2,4010,0,1,-7500,32.7,40451.132
2,4296,0,1,0,8.735,8486.816
2,7929,0,1,1800,30.122,15434.791
2,6629,0,2,0,32.715,16683.411
2,697,0,1,6000,37.899,29016.126
2,1058,0,2,85000,42.333,35675.531
2,1181,0,2,5000,40.984,19067.775
2,2366,0,2,3,2.885,1291.762
2,1269,0,1,-1000,20.366,8555.889
2,2377,0,2,15040,10.776,5184.992
2,193,0,2,240500,79.061,31124.685
2,1041,0,1,149000,67.227,33219.469
2,1972,0,1,924,67.69,45520.44
2,2505,0,1,75200,14.625,12677.18
2,2461,0,3,4994,23.36,8937.52
2,584,0,1,1405000,26.107,12394.374
2,641,0,1,-57000,28.48,25618.466
2,577,0,1,46400,30.716,22662.521
2,12,0,1,478500,28.922,16575.69
2,1556,0,1,2430100,37.652,18996.518
2,1722,0,1,936300,65.029,37692.272
2,1731,0,1,1566000,68.354,31924.665
2,1660,0,1,855000,18.797,13880.252
2,2090,0,1,1235000,19.23,15691.251
2,1338,0,1,10000,33.785,22362.739
2,1274,0,1,1945000,17.747,7216.624
2,1686,0,1,1165000,16.889,10760.886
2,1363,0,1,5516000,16.89,9201.209
2,1233,0,1,3500000,19.16,19489.126
2,3800,0,1,338000,82.972,47838.437
2,5863,0,1,441000,47.56,33501.619
2,2457,0,1,143150,29.61,18613.674
2,484,0,1,100,46.859,31387.924
2,758,0,1,32800,13.464,12231.489
2,4270,0,1,1925000,36.347,17593.524
2,3927,0,1,126000,21.574,10751.67
2,6606,0,1,665000,17.329,12552.888
2,483,0,1,1287000,43.936,21938.061
2,733,0,1,-88500,25.604,18449.803
2,307,0,1,47000,23.602,14742.214
2,154,0,1,254500,24.916,11452.212
2,609,0,1,325100,24.685,18005.19
2,1834,0,1,124540,13.052,7757.252
2,1418,0,9,-35950,18.838,8579.058
2,1030,0,1,-9000,11.287,6457.012
2,1068,0,1,64300,5.661,5301.792
2,2079,0,1,-122500,17.817,8130.657
2,1807,0,1,7000,11.323,7607.813
2,1522,0,1,-25700,38.781,14479.495
2,1597,0,1,163000,34.108,14440.78
2,1372,0,1,-7000,32.963,29340.952
2,1499,0,1,-5200,32.487,16415.489
2,1465,0,1,167700,30.988,24959.262
2,1574,0,1,357500,31.028,11858.886
2,1555,0,1,34300,36.63,21705.484
2,1589,0,1,230000,10.009,6426.941
2,1513,0,1,84800,16.08,7337.949
2,1511,0,1,51800,16.71,9236.563
2,1620,0,1,317300,14.942,6609.044
2,1467,0,1,-495,15.517,4554.76
2,2404,0,1,167750,15.925,10227.75
2,220,0,1,437000,28.757,12018.589
2,635,9999999,1,19900,30.678,16258.11
2,472,0,1,5000,33.675,18676.644
2,216,0,1,708000,17.658,6374.312
2,806,0,1,-8000,32.189,7929.232
2,820,0,1,-376000,28.309,16194.875
2,163,0,1,8000,15.109,8197.634
2,908,0,1,11000,28.248,43574.876
2,695,0,1,377000,34.107,14249.701
2,274,0,1,1709100,38.465,19047.524
2,2768,0,1,-1400,68.362,56722.543
2,3245,0,1,3100,39.569,22834.982
2,3061,0,1,3000,17.968,12816.046
2,3408,0,1,15000,17.237,9518.326
2,3319,0,1,57936,6.831,3616.162
2,1225,0,1,229500,32.046,21002.385
2,1509,0,1,80400,63.164,39433.128
2,1072,0,1,550000,15.876,11834.784
2,1862,0,1,218000,15.245,8069.93
2,810,0,1,101000,70.441,44553.941
2,671,0,1,5000,49.252,33591.876
2,4294,0,1,12000,79.939,48059.315
2,5281,0,1,68200,88.332,50975.754
2,5734,0,1,275000,22.183,23083.57
2,5013,0,1,12500,26.095,21087.713
2,2212,0,1,162500,21.626,11539.845
2,1423,0,1,79000,45.063,12504.084
2,1188,0,1,138000,39.715,20070.985
2,8849,0,1,1132000,13.532,9458.454
2,9230,0,1,112686,21.058,12969.762
2,7512,0,1,170650,19.792,15078.338
2,7482,0,1,262000,18.872,13653.389
2,4235,0,1,-10200,34.64,17991.765
2,7281,0,1,4000,17.19,12990.474
2,4291,0,1,189500,33.268,12221.097
2,6792,0,1,599800,62.241,29069.594
2,4803,0,1,0,65.168,42362.563
2,5337,0,1,1457000,35.108,13815.866
2,3884,0,1,52450,16.482,8838.172
2,3960,0,1,36000,15.124,5471.236
2,6660,0,1,17700,17.159,9590.52
2,5380,0,1,204200,16.092,9852.452
2,8812,0,1,766000,21.326,9591.746
2,3877,0,7,12500,27.946,17123.221
2,6778,0,1,14000,15.58,9228.476
2,7117,0,1,3200,5.638,4078.237
2,2591,0,1,1163000,68.551,21001.008
2,3357,0,1,0,19.372,13915.42
2,2968,0,1,61000,37.759,10577.609
2,2915,210000,1,2990000,38.445,21613.467
2,2629,0,1,3340000,37.692,16738.414
2,3916,0,1,491000,75.074,35212.078
2,2930,0,1,851000,65.784,23431.234
2,3642,0,1,4810000,34.858,25040.57
2,3853,0,1,900000,36.171,20430.582
2,4848,0,1,320000,49.541,17800.416
2,460,0,1,270000,82.685,32630.78
2,9130,0,1,16000,31.679,19824.329
2,9278,0,1,50500,18.914,10142.472
2,8657,0,1,69000,28.997,15495.972
2,9414,0,1,73000,19.53,14558.749
2,290,0,1,108000,26.556,12015.695
2,493,0,1,20000,18.624,15196.361
2,279,0,1,135000,20.008,9899.345
2,899,0,1,820000,20.887,18247.157
2,3994,0,1,756000,88.125,37203.303
2,3947,0,1,2000,75.681,56201.396
2,667,0,1,624500,42.217,22487.203
2,67,0,1,1227000,40.664,17893.128
2,482,0,1,813000,23.995,14988.006
2,551,0,1,85000,40.122,12887.167
2,159,0,1,1010000,22.921,12230.886
2,550,0,1,2475000,33.086,15571.161
2,207,0,1,274000,30.618,19821.781
2,1038,0,1,5220000,62.213,25992.392
2,1156,0,1,624000,33.704,14984.891
2,1122,0,1,129500,35.574,23320.673
2,2408,0,1,455000,29.26,15506.859
2,631,0,1,17000,17.12,12720.515
2,574,0,2,650,60.785,25900.003
2,5893,0,2,476500,37.029,11947.924
2,5310,0,2,153000,13.59,6271.34
2,8710,0,2,-8000,11.98,4351.803
2,7026,0,2,24300,15.478,5622.524
2,934,0,1,140811,16.406,7540.736
2,122,0,1,1699000,28.617,11216.375
2,461,0,1,-44200,14.783,5543.362
2,1472,0,1,154000,56.726,42645.478
2,1689,0,1,80000,27.218,27240.93
2,2508,0,1,32230,9.532,6662.344
2,1608,0,1,65800,8.365,8574.995
2,2506,0,1,-45200,25.77,26272.07
2,9545,0,1,70000,73.205,39208.072
2,5515,0,1,275500,67.064,21113.048
2,8350,0,1,163000,38.586,25090.63
2,8186,0,7,242000,30.078,14432.037
2,2555,0,1,-23500,57.965,39074.508
2,3361,0,1,340000,56.996,30038.211
2,2941,0,1,-31500,27.965,8389.84
2,2895,0,1,-14000,26.957,20099.293
2,2562,0,1,67200,30.59,21113.666
2,2336,0,1,80200,22.25,12033.898
2,1402,0,1,263000,53.903,38768.613
2,1059,0,1,127000,28.764,20261.436
2,1261,0,1,17000,27.761,17545.429
2,358,0,5,7900,61.585,25483.94
2,9439,0,1,78000,31.757,21210.958
2,124,0,1,78500,18.536,7760.171
2,559,0,1,4346000,32.233,12510.984
2,203,0,1,202000,17.303,6245.981
2,4762,0,1,-1400,59.595,39521.592
2,5456,0,1,15600,61.197,31895.985
2,6505,0,1,-26001,19.224,11315.302
2,7889,0,1,487000,10.746,4963.101
2,6056,0,1,246000,66.358,53966.578
2,6479,0,1,609000,34.449,15669.113
2,4854,0,1,12906,71.375,46943.467
2,9122,0,1,1004759,15.365,8049.324
2,5634,0,1,-203800,15.463,7953.887
2,5877,0,1,663000,28.76,13081.247
2,5510,11000,1,89000,16.378,14294.658
2,6237,0,1,2602000,68.253,30970.156
2,4200,0,1,2070000,39.892,32235.095
2,8208,0,1,288000,30.459,21493.322
2,9558,0,1,-6000,30.201,17189.913
2,8367,0,1,-16000,30.227,20756.366
2,2712,0,1,989000,29.677,18101.765
2,3001,0,1,845912,70.192,25237.127
2,3320,0,1,128000,28.5,21054.131
2,3007,0,1,1035000,33.567,12826.039
2,3542,0,1,-379980,31.921,7863.215
2,3202,0,1,33500,30.205,18870.275
2,2613,0,1,3613000,36.119,15946.812
2,2788,0,1,3600,18.539,11946.688
2,2735,0,7,623000,12.409,12452.61
2,3545,0,1,88000,15.742,7919.654
2,4911,0,7,3300,59.118,29171.472
2,4427,0,7,34000,75.851,37183.669
2,4182,0,1,40000,11.458,9311.441
2,5124,0,1,3500,50.78,25434.844
2,8032,14100,1,-32682,33.942,17987.676
2,9180,0,1,501900,27.699,17781.111
2,6710,0,7,101000,47.113,40789.446
2,8902,0,7,249000,58.642,37674.257
2,5133,0,1,76500,13.261,8195.353
2,8578,0,1,10000,26.346,26018.9
2,9377,0,7,12500,30.996,25836.575
2,4450,0,7,-11000,37.264,23742.889
2,6912,0,1,116500,29.509,15823.817
2,4859,0,1,5000,28.822,18146.063
2,5733,0,1,32000,27.612,15966.345
2,4375,0,1,244000,24.746,19227.268
2,4486,15251,1,8358,24.327,20885.937
2,5300,0,1,235000,23.557,12413.717
2,8003,0,1,4000,18.169,11903.494
2,4636,0,1,201500,23.481,15383.266
2,8772,0,1,99500,38.182,34911.045
2,4786,0,1,15000,20.672,13488.445
2,9566,0,1,26200,28.491,20069.586
2,5474,0,1,459000,71.387,28319.438
2,5558,0,1,672000,29.546,11580.501
2,4741,0,1,3875000,37.08,13789.101
2,4435,0,1,561000,35.15,13071.374
2,6247,0,1,293000,38.044,16000.62
2,5919,0,1,449472,17.183,7991.175
2,4243,0,4,2000,16.784,21456.74
2,909,0,1,260000,40.534,36755.727
2,3032,0,1,6900,65.722,27195.835
2,3628,0,1,-10200,57.268,31220.305
2,4006,0,1,346000,67.971,34113.164
2,4355,0,1,2463000,72.542,28777.63
2,4226,0,1,1642000,30.71,11920.029
2,3816,0,1,2700,75.319,24735.814
2,4593,0,1,4100,16.554,7698.476
2,5031,0,1,-12500,16.029,7367.455
2,8273,0,1,64000,16.306,8915.242
2,6685,0,1,79500,20.029,7230.068
2,4758,0,1,28305,16.689,12359.874
2,6101,0,1,120500,19.047,8754.627
2,4979,0,1,3000,15.699,12930.095
2,8575,0,1,37200,35.864,25247.719
2,7836,0,1,-23000,33.535,26071.345
2,8042,0,1,2800,12.237,5971.307
2,8024,0,1,95000,11.761,6360.964
2,345,0,1,21300,36.783,19166.564
2,726,0,1,-34850,13.197,9579.822
2,287,0,1,-3400,22.969,22824.693
2,924,0,1,38200,2.44,1859.001
2,205,0,1,320000,66.423,33336.256
2,638,0,1,1065000,55.994,39199.293
2,2511,0,1,14000,23.938,11055.747
2,1721,0,1,-32000,49.609,12220.363
2,1256,9999999,1,120000,26.169,9739.387
2,1708,0,1,1280000,45.664,16264.927
2,1260,0,1,887000,44.846,14973.954
2,1337,0,1,198000,26.484,11775.187
2,1557,0,1,14000,25.903,15575.316
2,2484,0,1,545000,24.58,9994.977
2,366,0,2,273000,36.371,13395.092
2,9052,0,1,-36140,15.049,11284.213
2,6305,0,1,-25000,30.573,20255.947
2,8833,0,1,129500,24.983,11540.631
2,4437,0,1,1218000,32.254,16173.162
2,9188,0,1,-116400,29.464,9861.49
2,4149,0,1,675000,54.072,23549.701
2,4199,0,1,12000,30.407,11352.93
2,7773,0,1,766000,23.296,12941.892
2,8962,0,1,43000,24.48,9139.992
2,7574,0,1,9000,14.516,8001.451
2,6895,0,1,16000,11.278,4428.341
2,7771,0,1,85100,11.598,6609.375
2,7758,0,1,-6000,10.954,5094.298
2,46,0,2,54000,142.778,38397.43
2,4746,0,1,1025000,39.847,17695.428
2,4052,0,1,30000,79.57,51720.25
2,9108,0,1,190000,19.298,10512.749
2,8083,0,1,52000,18.031,11039.314
2,4156,0,1,1435000,36.78,19480.988
2,3871,0,1,409750,27.505,25341.496
2,4255,0,1,1976000,24.368,14143.344
2,9372,0,1,168500,50.143,16069.828
2,3887,0,1,128000,11.592,6005.334
2,8107,0,1,190000,10.906,4434.848
2,4239,0,7,435000,71.146,48482.011
2,4116,0,1,257000,37.677,37089.652
2,6752,0,1,3000,17.88,15046.457
2,4968,0,1,121900,32.579,51348.744
2,4895,38000,1,3161000,35.696,32438.877
2,4211,0,1,16000,18.536,12955.748
2,8832,0,1,246389,17.61,10964.729
2,7421,0,1,24557,37.181,12791.799
2,8150,0,1,3344,19.743,8028.055
2,7736,0,1,37171,46.585,29103.518
2,8573,0,1,242881,19.222,14525.828
2,7293,0,1,575000,33.131,18139.675
2,5196,0,1,1082000,27.917,12705.733
2,7254,0,1,2830000,31.571,23781.199
2,9573,0,1,802000,14.534,7766.553
2,423,0,1,119550,34.161,12278.521
2,435,0,1,85000,19.321,15913.06
2,275,0,1,64000,20.056,15582.82
2,3271,0,1,6000,19.642,9389.832
2,3273,0,1,30000,13.484,8304.429
2,3229,0,1,29600,18.004,9684.706
2,2841,0,1,412000,31.877,21722.048
2,3639,0,2,227000,34.84,22095.225
2,1319,0,1,609000,59.58,29875.483
2,1905,0,1,70000,28.009,9785.015
2,2358,0,1,12000,13.834,10709.249
2,1661,0,1,8000,13.734,8632.981
2,5211,0,1,2136900,32.816,14424.748
2,4639,0,1,47000,51.81,46793.478
2,7731,0,1,218100,16.461,6776.926
2,4481,0,1,6680,32.861,13820.486
2,4517,0,1,75,32.631,20392.188
2,4506,0,1,24800,24.743,17045.881
2,4713,0,1,-1734,36.311,15271.467
2,4891,0,1,470500,23.333,8893.574
2,4402,0,1,262500,31.229,13653.901
2,4598,0,1,24020,31.037,16643.462
2,1709,0,1,503500,20.219,27585.091
2,1040,0,1,46000,45.625,27115.814
2,2450,0,1,90000,43.794,28709.325
2,8345,0,1,63000,34.534,11954.355
2,4392,0,1,9000,17.031,9213.327
2,9315,0,1,56,30.712,24790.164
2,9043,0,1,-66317,12.717,9687.958
2,2308,0,1,216200,67.808,24909.466
2,1560,0,1,757000,32.013,10714.585
2,1959,0,1,98000,28.388,10599.105
2,2220,0,1,-1300,13.461,6142.623
2,1848,0,1,-10000,15.77,8650.452
2,1420,0,1,145000,28.362,15682.907
2,1521,0,1,77500,14.286,10649.852
2,7377,0,1,16000,31.56,18054.691
2,6549,0,1,138000,31.24,23178.395
2,6957,0,1,1279800,32.695,15406.042
2,9465,0,1,101500,17.573,7963.624
2,626,0,1,796800,49.753,38735.283
2,565,0,1,19000,49.557,43778.905
2,734,0,1,131500,24.314,15808.972
2,968,0,1,17000,23.813,14280.269
2,1070,0,4,390000,75.632,62781.422
2,1166,0,4,1130000,36.082,35462.774
2,1929,0,4,455000,44.284,45884.863
2,1121,0,1,325000,42.913,28131.52
2,458,0,1,56500,56.713,44153.613
2,1282,0,1,-6000,25.669,7473.616
2,1055,0,7,240,59.711,41951.439
2,1983,0,1,28500,24.546,13971.18
2,1206,0,1,1110000,23.016,11992.716
2,784,0,1,1331000,63.09,29466.119
2,913,550,1,10150,65.682,48095.267
2,1061,0,4,5103000,94.256,63212.814
2,2150,0,1,5845000,40.107,33477.185
2,4571,0,4,2822529,107.542,62097.345
2,4180,0,4,1511000,40.421,56870.454
2,8996,0,1,-8000,46.355,56712.97
2,8471,0,1,1422000,44.701,17590.949
2,223,0,2,4000,7.43,3200.36
2,2988,0,1,-251000,21.502,9199.885
2,3021,0,1,-51000,30.329,13261.082
2,2982,0,1,1505500,39.212,18039.341
2,3363,0,1,292930,45.946,35094.33
2,504,0,2,157000,67.309,33594.337
2,6390,0,1,420000,12.972,6858.503
2,8492,0,1,911000,23.543,12540.356
2,8555,0,1,124000,20.98,13010.87
2,8831,0,1,708000,11.699,10422.613
2,9161,0,1,164000,12.256,7600.664
2,3942,0,1,87500,68.871,23694.467
2,2605,0,1,459200,68.954,25330.453
2,2609,0,1,78100,75.47,34120.96
2,2646,0,1,-2300,42.29,17904.907
2,3009,0,9,800,19.757,10082.311
2,2702,0,1,-4700,17.244,7925.909
2,2792,0,1,83300,31.365,9579.607
2,2623,0,1,1090000,30.326,12252.891
2,3741,0,1,423200,29.581,15496.57
2,2829,0,1,82500,18.886,11925.617
2,3507,0,1,390000,5.187,3820.277
2,87,0,1,354500,65.886,24203.414
2,1057,0,2,4000,9.372,4304.89
2,2244,0,2,126700,6.323,3315.714
2,1111,0,2,500,3.55,2342.723
2,1045,0,2,36004,3.893,2639.065
2,1217,0,2,5000,2.781,1222.672
2,1208,0,2,22500,1.74,975.738
2,1849,0,2,4000,0.648,380.474
2,1157,0,2,0,2.203,706.382
2,1135,0,1,170000,27.518,27746.499
2,2416,0,1,270000,24.58,20270.343
2,1800,0,1,215000,13.637,10243.794
2,978,0,1,128500,71.847,42831.325
2,851,0,1,328300,31.906,15443.858
2,107,0,1,2301000,69.264,24838.093
2,104,0,1,501000,28.7,10753.469
2,845,0,1,1436000,29.772,14198.764
2,659,0,1,396000,16.462,4569.5
2,690,0,1,11000,30.808,30986.114
2,25,0,1,257115,40.001,14402.513
2,318,0,1,712000,64.957,38639.232
2,439,0,1,0,63.62,35279.254
2,864,0,1,45000,66.534,63262.01
2,8615,0,1,25200,38.486,31385.202
2,9113,0,1,157100,21.33,17673.622
2,7616,0,1,188000,25.143,11704.071
2,9568,0,1,724000,40.274,24946.84
2,4630,0,1,61628,24.663,23316.28
2,7535,0,1,5100,27.655,10688.823
2,4178,0,1,1057175,35.749,12416.413
2,5026,0,1,384000,35.303,14263.827
2,4119,0,1,16800,20.556,11277.734
2,4208,0,1,255000,19.35,9005.482
2,4067,0,1,405000,35.108,11722.296
2,4202,0,1,172000,18.49,8057.386
2,4374,0,1,192000,16.974,8052.144
2,6301,0,1,350000,32.012,11813.913
2,8939,0,1,16500,15.806,5927.227
2,4356,0,1,416000,15.657,13660.157
2,83,0,1,943000,57.49,20477.018
2,19,0,1,6500,59.154,28293.282
2,1,0,1,1507,39.429,28710.32
2,432,0,1,-61800,19.489,8600.026
2,443,0,1,83800,36.228,15296.422
2,1889,0,1,203000,51.651,25273.083
2,2107,0,1,-30800,14.588,10876.547
2,2056,0,1,20200,4.837,4414.863
2,1196,0,1,21400,2.824,1826.701
2,2153,0,2,160033,93.502,38715.947
2,1653,0,2,14200,69.159,40435.475
2,1334,0,2,27000,84.136,46483.584
2,768,0,1,197500,32.024,19159.767
2,476,0,1,0,37.129,22001.171
2,605,0,1,64000,72.44,19241.359
2,912,0,1,117200,18.416,8125.435
2,538,0,1,1742000,28.32,11831.892
2,950,0,1,35000,19.57,11323.91
2,549,0,2,-40000,18.437,5719.218
2,5821,0,1,72800,32.81,12734.945
2,3938,0,1,89000,62.046,17797.258
2,4546,0,1,235000,32.128,18405.986
2,4541,0,1,-7505,21.412,11102.97
2,7166,0,1,300000,29.357,15054.055
2,5160,0,1,0,38.036,21288.978
2,5602,0,1,-9850,35.708,21838.585
2,5063,0,1,1850,17.292,9693.312
2,8035,0,1,66000,7.346,5686.724
2,4430,0,1,1441000,28.916,19115.427
2,6169,0,1,649000,16.358,9152.058
2,9300,0,1,288000,12.571,13146.389
2,5386,0,1,50000,32.299,24605.078
2,5292,0,1,32800,12.408,9320.909
2,8316,0,1,81000,24.061,18165.295
2,2700,0,1,156000,66.811,60007.428
2,3509,0,1,1155000,30.255,17936.079
2,2590,0,1,98000,23.985,20929.815
2,3584,0,1,4000,26.429,16703.382
2,8790,0,1,1155,55.43,36634.466
2,7828,0,1,356500,17.966,8198.296
2,5263,0,1,181700,14.693,8727.095
2,6093,0,1,-20000,8.354,4493.857
2,5859,0,1,218000,16.189,9621.136
2,8179,0,1,501000,15.324,10296.046
2,2,0,1,-264,42.217,20839.561
2,4396,0,1,3345000,36.533,14319.09
2,6070,0,1,253500,21.919,10193.619
2,8556,0,1,0,36.729,20546.737
2,4858,0,1,383000,29.609,13164.41
2,4538,0,1,218000,29.046,21084.924
2,8230,0,1,76000,31.265,19322.105
2,4369,0,1,10000,17.463,10970.934
2,4738,0,1,155000,4.807,4360.891
2,3608,0,1,41200,13.638,6615.803
2,2907,0,1,100000,33.088,13733.619
2,3205,0,1,350000,33.536,19212.623
2,6371,0,1,0,25.632,15601.26
2,8973,0,1,46000,13.245,9514.473
2,5728,0,1,377000,15.315,9291.054
2,6796,0,1,3000,19.039,10032.625
2,9436,0,1,-12300,19.065,13429.704
2,7738,0,1,46000,39.634,25965.797
2,9319,0,2,-36300,19.121,6785.527
2,6422,0,1,0,19.896,16059.687
2,7578,0,1,47000,20.711,15040.672
2,285,0,1,232000,35.632,20238.123
2,8916,0,1,132500,31.61,19843.913
2,9053,0,1,-151000,15.619,5239.249
2,4597,0,1,506000,15.355,10584.307
2,1364,0,1,130000,22.218,13244.881
2,1401,0,1,3250,45.458,31335.531
2,1485,0,1,7700,37.916,24653.179
2,2504,0,1,30400,16.637,9308.017
2,1489,3000,1,-46183,16.539,15578.404
2,3349,0,1,126000,80.032,49148.048
2,3560,0,3,200,23.248,17710.574
2,9413,0,1,10400,34.375,30597.799
2,9285,0,1,80000,17.117,10342.427
2,4600,0,1,1650,65.893,29776.238
2,9281,0,1,285000,29.271,13080.104
2,4844,0,1,164000,36.024,54481.558
2,7399,0,1,31000,54.522,36567.628
2,8810,0,1,5,35.421,11405.647
2,4528,0,1,7000,5.972,6206.27
2,8391,0,1,8000,9.346,6001.378
2,8424,0,1,950,51.565,25480.267
2,8128,0,1,5200,33.387,32119.288
2,8398,0,1,3500,10.645,6859.728
2,4876,0,1,11500,20.121,10540.507
2,8205,0,1,9500,11.098,7429.388
2,6008,0,1,0,9.735,6517.41
2,7955,4000,1,-2685,19.32,15604.431
2,8065,0,1,-12000,7.841,3537.844
2,4444,0,1,460000,33.258,16676.857
2,4714,0,1,270000,16.973,10286.705
2,9400,0,1,442000,23.929,17174.769
2,7788,0,1,-19800,15.044,6244.214
2,5186,0,1,3007000,29.392,16688.211
2,80,0,1,146000,40.599,32330.507
2,495,0,1,7000,45.365,30140.613
2,500,0,1,147500,52.955,32712.75
2,654,0,9,-14997,24.527,13434.003
2,9181,0,2,429000,18.644,11195.428
2,7992,0,2,435000,36.763,19433.091
2,3594,0,1,-35000,51.333,23348.794
2,2705,0,1,381000,52.474,52318.3
2,3498,0,1,175000,88.602,63071.556
2,3204,0,1,57000,41.098,46786.253
2,3645,0,1,95000,17.841,5352.463
2,3226,0,1,215000,56.338,31767.67
2,2717,0,1,1055000,36.643,16666.826
2,2862,0,1,808000,39.721,16446.921
2,6314,0,1,84000,45.972,17920.278
2,610,0,1,70000,64.707,44132.818
2,516,0,1,238000,34.638,21774.783
2,696,0,1,153000,17.225,13912.209
2,761,0,1,243000,17.587,10626.286
2,212,0,1,50005,44.157,31900.81
2,3388,0,1,-4000,22.184,9722.435
2,2633,0,1,8500,16.832,10637.733
2,66,0,1,85000,66.275,28665.68
2,151,0,1,22143,40.391,36626.056
2,269,0,1,-1936,43.481,16234.313
2,337,0,1,-15500,21.008,5185.517
2,454,0,1,195000,61.102,32184.209
2,357,0,1,5,53.241,25766.96
2,7082,0,1,300500,31.787,26315.138
2,4668,0,1,95000,15.471,7378.14
2,5883,0,1,-9724,28.011,9134.413
2,3777,0,1,15001,7.807,4662.426
2,5503,0,1,16000,32.119,13508.42
2,5471,0,2,103500,14.531,3643.371
2,6751,150,1,11850,6.186,5731.786
2,7295,0,1,209500,15.796,16002.628
2,8842,0,1,-4980,3.612,3039.952
2,7096,0,1,6500,2.006,1600.771
2,3604,0,1,7000,9.921,9192.076
2,3103,0,9,165000,15.911,6801.674
2,3347,0,1,73750,18.648,16569.572
